RECENT ADDS
Res Log:  77
Company,InvestedBy,RecentAdds,RecentDels,InvestedByList,RecentAddsList,RecentDelsList
AIA Engineering,2,1,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,NALANDA INDIA EQUITY FUND nLIMITED,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,NALANDA INDIA EQUITY FUND nLIMITED
AU Small Finance,2,1,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Small Cap World Fund Inc,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Small Cap World Fund Inc
Dilip Buildcon,2,1,0,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Small Cap World Fund Inc,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,
Persistent Sys,2,1,0,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Kotak Emergency Equity Scheme,Kotak Emergency Equity Scheme,
Amber Enterp.,2,1,0,Kotak Emergency Equity Scheme,Goldman Sachs Funds - Goldman Sachs India Equity P,Goldman Sachs Funds - Goldman Sachs India Equity P,
City Union Bank,2,1,0,Kotak Emergency Equity Scheme,Small Cap World Fund Inc,Small Cap World Fund Inc,
Ratnamani Metals,2,1,1,Kotak Emergency Equity Scheme,NALANDA INDIA EQUITY FUND nLIMITED,Kotak Emergency Equity Scheme,NALANDA INDIA EQUITY FUND nLIMITED
Thyrocare Tech.,2,1,0,Quant Mutual Fund - Quant Small Cap Fund,NALANDA INDIA EQUITY FUND nLIMITED,Quant Mutual Fund - Quant Small Cap Fund,
Mahindra Life.,2,1,0,Goldman Sachs Funds - Goldman Sachs India Equity P,Small Cap World Fund Inc,Goldman Sachs Funds - Goldman Sachs India Equity P,
PVR Inox,2,1,0,Goldman Sachs Funds - Goldman Sachs India Equity P,Small Cap World Fund Inc,Goldman Sachs Funds - Goldman Sachs India Equity P,
Bajaj Holdings,1,1,0,Parag Parikh Flexi Cap Fund,Parag Parikh Flexi Cap Fund,
C D S L,1,1,0,Parag Parikh Flexi Cap Fund,Parag Parikh Flexi Cap Fund,
Coal India,1,1,0,Parag Parikh Flexi Cap Fund,Parag Parikh Flexi Cap Fund,
Mah. Scooters,1,1,0,Parag Parikh Flexi Cap Fund,Parag Parikh Flexi Cap Fund,
Craftsman Auto,1,1,0,Mirae Asset Large &amp; Midcap Fund,Mirae Asset Large &amp; Midcap Fund,
Deepak Nitrite,1,1,0,Mirae Asset Large &amp; Midcap Fund,Mirae Asset Large &amp; Midcap Fund,
Lupin,1,1,0,Mirae Asset Large &amp; Midcap Fund,Mirae Asset Large &amp; Midcap Fund,
Mahindra Holiday,1,1,0,3P India Equity Fund 1,3P India Equity Fund 1,
Time Technoplast,1,1,0,3P India Equity Fund 1,3P India Equity Fund 1,
Jindal Steel,1,1,0,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,
KNR Construct.,1,1,0,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,
Blue Star,1,1,0,Kotak Emergency Equity Scheme,Kotak Emergency Equity Scheme,
Emami,1,1,0,Kotak Emergency Equity Scheme,Kotak Emergency Equity Scheme,
Oberoi Realty,1,1,0,Kotak Emergency Equity Scheme,Kotak Emergency Equity Scheme,
Aarti Pharma,1,1,0,Quant Mutual Fund - Quant Small Cap Fund,Quant Mutual Fund - Quant Small Cap Fund,
Engineers India,1,1,0,Quant Mutual Fund - Quant Small Cap Fund,Quant Mutual Fund - Quant Small Cap Fund,
Exicom Tele-Sys.,1,1,0,Quant Mutual Fund - Quant Small Cap Fund,Quant Mutual Fund - Quant Small Cap Fund,
H U D C O,1,1,0,Quant Mutual Fund - Quant Small Cap Fund,Quant Mutual Fund - Quant Small Cap Fund,
Indrapr.Medical,1,1,0,Quant Mutual Fund - Quant Small Cap Fund,Quant Mutual Fund - Quant Small Cap Fund,
Jubilant Pharmo,1,1,0,Quant Mutual Fund - Quant Small Cap Fund,Quant Mutual Fund - Quant Small Cap Fund,
Mah. Seamless,1,1,0,Quant Mutual Fund - Quant Small Cap Fund,Quant Mutual Fund - Quant Small Cap Fund,
Prime Securities,1,1,0,Quant Mutual Fund - Quant Small Cap Fund,Quant Mutual Fund - Quant Small Cap Fund,
S C I,1,1,0,Quant Mutual Fund - Quant Small Cap Fund,Quant Mutual Fund - Quant Small Cap Fund,
Barbeque-Nation,1,1,0,Massachusetts Institue of Technology,Massachusetts Institue of Technology,
Archean Chemical,1,1,0,Goldman Sachs Funds - Goldman Sachs India Equity P,Goldman Sachs Funds - Goldman Sachs India Equity P,
Gokaldas Exports,1,1,0,Goldman Sachs Funds - Goldman Sachs India Equity P,Goldman Sachs Funds - Goldman Sachs India Equity P,
Inox India,1,1,0,Goldman Sachs Funds - Goldman Sachs India Equity P,Goldman Sachs Funds - Goldman Sachs India Equity P,
ISGEC Heavy,1,1,0,Goldman Sachs Funds - Goldman Sachs India Equity P,Goldman Sachs Funds - Goldman Sachs India Equity P,
JK Lakshmi Cem.,1,1,0,Goldman Sachs Funds - Goldman Sachs India Equity P,Goldman Sachs Funds - Goldman Sachs India Equity P,
Jupiter Life Lin,1,1,0,Goldman Sachs Funds - Goldman Sachs India Equity P,Goldman Sachs Funds - Goldman Sachs India Equity P,
KFin Technolog.,1,1,0,Goldman Sachs Funds - Goldman Sachs India Equity P,Goldman Sachs Funds - Goldman Sachs India Equity P,
Medplus Health,1,1,0,Goldman Sachs Funds - Goldman Sachs India Equity P,Goldman Sachs Funds - Goldman Sachs India Equity P,
Rategain Travel,1,1,0,Goldman Sachs Funds - Goldman Sachs India Equity P,Goldman Sachs Funds - Goldman Sachs India Equity P,
SJS Enterprises,1,1,0,Goldman Sachs Funds - Goldman Sachs India Equity P,Goldman Sachs Funds - Goldman Sachs India Equity P,
Spandana Sphoort,1,1,0,Goldman Sachs Funds - Goldman Sachs India Equity P,Goldman Sachs Funds - Goldman Sachs India Equity P,
Suven Pharma,1,1,0,Goldman Sachs Funds - Goldman Sachs India Equity P,Goldman Sachs Funds - Goldman Sachs India Equity P,
Zensar Tech.,1,1,0,Goldman Sachs Funds - Goldman Sachs India Equity P,Goldman Sachs Funds - Goldman Sachs India Equity P,
Aptus Value Hou.,1,1,0,Small Cap World Fund Inc,Small Cap World Fund Inc,
Entero Healthcar,1,1,0,Small Cap World Fund Inc,Small Cap World Fund Inc,
IIFL Finance,1,1,0,Small Cap World Fund Inc,Small Cap World Fund Inc,
Inox Wind,1,1,0,Small Cap World Fund Inc,Small Cap World Fund Inc,
Manappuram Fin.,1,1,0,Small Cap World Fund Inc,Small Cap World Fund Inc,
Gravita India,1,1,0,Jupiter India Fund,Jupiter India Fund,
Medi Assist Ser.,1,1,0,Jupiter India Fund,Jupiter India Fund,
MSTC,1,1,0,Jupiter India Fund,Jupiter India Fund,
Yatharth Hospit.,1,1,0,Jupiter India Fund,Jupiter India Fund,
RECENT DELS
Res Log:  102
Company,InvestedBy,RecentAdds,RecentDels,InvestedByList,RecentAddsList,RecentDelsList
Atul,3,0,3,Mirae Asset Large &amp; Midcap Fund,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Kotak Emergency Equity Scheme,,Mirae Asset Large &amp; Midcap Fund,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Kotak Emergency Equity Scheme
Laurus Labs,3,0,2,Mirae Asset Large &amp; Midcap Fund,Goldman Sachs Funds - Goldman Sachs India Equity P,Small Cap World Fund Inc,,Mirae Asset Large &amp; Midcap Fund,Small Cap World Fund Inc
PB Fintech.,3,1,2,Mirae Asset Large &amp; Midcap Fund,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Small Cap World Fund Inc,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Mirae Asset Large &amp; Midcap Fund,Small Cap World Fund Inc
SKF India,3,0,2,Mirae Asset Large &amp; Midcap Fund,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Kotak Emergency Equity Scheme,,Mirae Asset Large &amp; Midcap Fund,Kotak Emergency Equity Scheme
Tata Comm,2,0,2,Mirae Asset Large &amp; Midcap Fund,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,,Mirae Asset Large &amp; Midcap Fund,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund
Redington,2,0,2,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Massachusetts Institue of Technology,,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Massachusetts Institue of Technology
Solar Industries,2,0,2,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Kotak Emergency Equity Scheme,,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Kotak Emergency Equity Scheme
PNC Infratech,2,0,2,Kotak Emergency Equity Scheme,Goldman Sachs Funds - Goldman Sachs India Equity P,,Kotak Emergency Equity Scheme,Goldman Sachs Funds - Goldman Sachs India Equity P
V-Guard Industri,2,0,2,Kotak Emergency Equity Scheme,NALANDA INDIA EQUITY FUND nLIMITED,,Kotak Emergency Equity Scheme,NALANDA INDIA EQUITY FUND nLIMITED
INDIA SHELTE FIN,2,0,2,Quant Mutual Fund - Quant Small Cap Fund,Goldman Sachs Funds - Goldman Sachs India Equity P,,Quant Mutual Fund - Quant Small Cap Fund,Goldman Sachs Funds - Goldman Sachs India Equity P
Bajaj Consumer,2,0,2,Goldman Sachs Funds - Goldman Sachs India Equity P,Jupiter India Fund,,Goldman Sachs Funds - Goldman Sachs India Equity P,Jupiter India Fund
MRF,2,0,2,Small Cap World Fund Inc,NALANDA INDIA EQUITY FUND nLIMITED,,Small Cap World Fund Inc,NALANDA INDIA EQUITY FUND nLIMITED
Coforge,5,2,1,Mirae Asset Large &amp; Midcap Fund,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Kotak Emergency Equity Scheme,Goldman Sachs Funds - Goldman Sachs India Equity P,Small Cap World Fund Inc,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Small Cap World Fund Inc,Kotak Emergency Equity Scheme
Matrimony.com,4,0,1,Massachusetts Institue of Technology,Goldman Sachs Funds - Goldman Sachs India Equity P,Small Cap World Fund Inc,NALANDA INDIA EQUITY FUND nLIMITED,,NALANDA INDIA EQUITY FUND nLIMITED
Multi Comm. Exc.,3,0,1,Parag Parikh Flexi Cap Fund,Goldman Sachs Funds - Goldman Sachs India Equity P,Small Cap World Fund Inc,,Parag Parikh Flexi Cap Fund
Cummins India,3,1,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Kotak Emergency Equity Scheme,Small Cap World Fund Inc,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Kotak Emergency Equity Scheme
Delta Corp,3,0,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Goldman Sachs Funds - Goldman Sachs India Equity P,Small Cap World Fund Inc,,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund
Dixon Technolog.,3,0,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Kotak Emergency Equity Scheme,Goldman Sachs Funds - Goldman Sachs India Equity P,,Kotak Emergency Equity Scheme
H P C L,3,1,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Kotak Emergency Equity Scheme,Jupiter India Fund,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Kotak Emergency Equity Scheme
Amara Raja Ener.,3,0,1,Kotak Emergency Equity Scheme,Small Cap World Fund Inc,NALANDA INDIA EQUITY FUND nLIMITED,,NALANDA INDIA EQUITY FUND nLIMITED
Thermax,3,0,1,Kotak Emergency Equity Scheme,Goldman Sachs Funds - Goldman Sachs India Equity P,NALANDA INDIA EQUITY FUND nLIMITED,,NALANDA INDIA EQUITY FUND nLIMITED
Balrampur Chini,3,0,1,Quant Mutual Fund - Quant Small Cap Fund,Massachusetts Institue of Technology,Goldman Sachs Funds - Goldman Sachs India Equity P,,Quant Mutual Fund - Quant Small Cap Fund
Va Tech Wabag,3,0,1,Quant Mutual Fund - Quant Small Cap Fund,Massachusetts Institue of Technology,Goldman Sachs Funds - Goldman Sachs India Equity P,,Quant Mutual Fund - Quant Small Cap Fund
KEI Industries,3,0,1,Massachusetts Institue of Technology,Goldman Sachs Funds - Goldman Sachs India Equity P,Small Cap World Fund Inc,,Small Cap World Fund Inc
EID Parry,2,0,1,Parag Parikh Flexi Cap Fund,Quant Mutual Fund - Quant Small Cap Fund,,Quant Mutual Fund - Quant Small Cap Fund
Prestige Estates,2,0,1,Mirae Asset Large &amp; Midcap Fund,Goldman Sachs Funds - Goldman Sachs India Equity P,,Mirae Asset Large &amp; Midcap Fund
Landmark Cars,2,1,1,3P India Equity Fund 1,Goldman Sachs Funds - Goldman Sachs India Equity P,Goldman Sachs Funds - Goldman Sachs India Equity P,3P India Equity Fund 1
AIA Engineering,2,1,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,NALANDA INDIA EQUITY FUND nLIMITED,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,NALANDA INDIA EQUITY FUND nLIMITED
AU Small Finance,2,1,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Small Cap World Fund Inc,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Small Cap World Fund Inc
Max Healthcare,2,0,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,Small Cap World Fund Inc,,Small Cap World Fund Inc
Ratnamani Metals,2,1,1,Kotak Emergency Equity Scheme,NALANDA INDIA EQUITY FUND nLIMITED,Kotak Emergency Equity Scheme,NALANDA INDIA EQUITY FUND nLIMITED
Sheela Foam,2,0,1,Kotak Emergency Equity Scheme,Goldman Sachs Funds - Goldman Sachs India Equity P,,Kotak Emergency Equity Scheme
Sundaram Finance,2,0,1,Kotak Emergency Equity Scheme,NALANDA INDIA EQUITY FUND nLIMITED,,NALANDA INDIA EQUITY FUND nLIMITED
Metropolis Healt,2,0,1,Quant Mutual Fund - Quant Small Cap Fund,Small Cap World Fund Inc,,Quant Mutual Fund - Quant Small Cap Fund
NCC,2,0,1,Massachusetts Institue of Technology,Small Cap World Fund Inc,,Small Cap World Fund Inc
Newgen Software,2,0,1,Massachusetts Institue of Technology,Goldman Sachs Funds - Goldman Sachs India Equity P,,Goldman Sachs Funds - Goldman Sachs India Equity P
Angel One,2,0,1,Goldman Sachs Funds - Goldman Sachs India Equity P,Small Cap World Fund Inc,,Small Cap World Fund Inc
Chalet Hotels,2,0,1,Goldman Sachs Funds - Goldman Sachs India Equity P,Small Cap World Fund Inc,,Small Cap World Fund Inc
Prism Johnson,2,0,1,Goldman Sachs Funds - Goldman Sachs India Equity P,Jupiter India Fund,,Jupiter India Fund
Sula Vineyards,2,0,1,Goldman Sachs Funds - Goldman Sachs India Equity P,Jupiter India Fund,,Goldman Sachs Funds - Goldman Sachs India Equity P
Havells India,2,0,1,Small Cap World Fund Inc,NALANDA INDIA EQUITY FUND nLIMITED,,NALANDA INDIA EQUITY FUND nLIMITED
Triveni Turbine,2,0,1,NALANDA INDIA EQUITY FUND nLIMITED,Jupiter India Fund,,NALANDA INDIA EQUITY FUND nLIMITED
Indraprastha Gas,1,0,1,Parag Parikh Flexi Cap Fund,,Parag Parikh Flexi Cap Fund
Motil.Oswal.Fin.,1,0,1,Parag Parikh Flexi Cap Fund,,Parag Parikh Flexi Cap Fund
Power Grid Corpn,1,0,1,Parag Parikh Flexi Cap Fund,,Parag Parikh Flexi Cap Fund
Bayer Crop Sci.,1,0,1,Mirae Asset Large &amp; Midcap Fund,,Mirae Asset Large &amp; Midcap Fund
CEAT,1,0,1,Mirae Asset Large &amp; Midcap Fund,,Mirae Asset Large &amp; Midcap Fund
Data Pattern,1,0,1,Mirae Asset Large &amp; Midcap Fund,,Mirae Asset Large &amp; Midcap Fund
Eicher Motors,1,0,1,Mirae Asset Large &amp; Midcap Fund,,Mirae Asset Large &amp; Midcap Fund
Natco Pharma,1,0,1,Mirae Asset Large &amp; Midcap Fund,,Mirae Asset Large &amp; Midcap Fund
Prince Pipes,1,0,1,Mirae Asset Large &amp; Midcap Fund,,Mirae Asset Large &amp; Midcap Fund
Sapphire Foods,1,0,1,Mirae Asset Large &amp; Midcap Fund,,Mirae Asset Large &amp; Midcap Fund
Arvind Ltd,1,0,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund
Bharat Electron,1,0,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund
Dhanuka Agritech,1,0,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund
Greenlam Industr,1,0,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund
Greenpanel Inds.,1,0,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund
K E C Intl.,1,0,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund
Symphony,1,0,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund
Tata Chemicals,1,0,1,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund,,Hdfc Mutual Fund- Hdfc Mid- Cap nOpportunities Fund
Kewal Kir.Cloth.,1,0,1,Kotak Emergency Equity Scheme,,Kotak Emergency Equity Scheme
Schaeffler India,1,0,1,Kotak Emergency Equity Scheme,,Kotak Emergency Equity Scheme
Whirlpool India,1,0,1,Kotak Emergency Equity Scheme,,Kotak Emergency Equity Scheme
Britannia Inds.,1,0,1,Quant Mutual Fund - Quant Small Cap Fund,,Quant Mutual Fund - Quant Small Cap Fund
Jash Engineering,1,0,1,Quant Mutual Fund - Quant Small Cap Fund,,Quant Mutual Fund - Quant Small Cap Fund
Sequent Scien.,1,0,1,Quant Mutual Fund - Quant Small Cap Fund,,Quant Mutual Fund - Quant Small Cap Fund
Vishnu Prakash R,1,0,1,Quant Mutual Fund - Quant Small Cap Fund,,Quant Mutual Fund - Quant Small Cap Fund
Action Const.Eq.,1,0,1,Massachusetts Institue of Technology,,Massachusetts Institue of Technology
Equitas Sma. Fin,1,0,1,Massachusetts Institue of Technology,,Massachusetts Institue of Technology
Globus Spirits,1,0,1,Massachusetts Institue of Technology,,Massachusetts Institue of Technology
ITD Cem,1,0,1,Massachusetts Institue of Technology,,Massachusetts Institue of Technology
NIIT Learning,1,0,1,Massachusetts Institue of Technology,,Massachusetts Institue of Technology
NIIT,1,0,1,Massachusetts Institue of Technology,,Massachusetts Institue of Technology
SBFC Finance,1,0,1,Massachusetts Institue of Technology,,Massachusetts Institue of Technology
Star Health Insu,1,0,1,Massachusetts Institue of Technology,,Massachusetts Institue of Technology
360 ONE,1,0,1,Small Cap World Fund Inc,,Small Cap World Fund Inc
AAVAS Financiers,1,0,1,Small Cap World Fund Inc,,Small Cap World Fund Inc
Aditya Vision,1,0,1,Small Cap World Fund Inc,,Small Cap World Fund Inc
Aegis Logistics,1,0,1,Small Cap World Fund Inc,,Small Cap World Fund Inc
Cholaman.Inv.&Fn,1,0,1,Small Cap World Fund Inc,,Small Cap World Fund Inc
Five-Star Bus.Fi,1,0,1,Small Cap World Fund Inc,,Small Cap World Fund Inc
Glenmark Pharma.,1,0,1,Small Cap World Fund Inc,,Small Cap World Fund Inc
Home First Finan,1,0,1,Small Cap World Fund Inc,,Small Cap World Fund Inc
SIS,1,0,1,Small Cap World Fund Inc,,Small Cap World Fund Inc
Tanla Platforms,1,0,1,Small Cap World Fund Inc,,Small Cap World Fund Inc
Titagarh Rail,1,0,1,Small Cap World Fund Inc,,Small Cap World Fund Inc
Tube Investments,1,0,1,Small Cap World Fund Inc,,Small Cap World Fund Inc
Advanced Enzyme,1,0,1,NALANDA INDIA EQUITY FUND nLIMITED,,NALANDA INDIA EQUITY FUND nLIMITED
Ahluwalia Contr.,1,0,1,NALANDA INDIA EQUITY FUND nLIMITED,,NALANDA INDIA EQUITY FUND nLIMITED
Cera Sanitary.,1,0,1,NALANDA INDIA EQUITY FUND nLIMITED,,NALANDA INDIA EQUITY FUND nLIMITED
D B Corp,1,0,1,NALANDA INDIA EQUITY FUND nLIMITED,,NALANDA INDIA EQUITY FUND nLIMITED
Elgi Equipments,1,0,1,NALANDA INDIA EQUITY FUND nLIMITED,,NALANDA INDIA EQUITY FUND nLIMITED
GE Shipping Co,1,0,1,NALANDA INDIA EQUITY FUND nLIMITED,,NALANDA INDIA EQUITY FUND nLIMITED
Info Edg.(India),1,0,1,NALANDA INDIA EQUITY FUND nLIMITED,,NALANDA INDIA EQUITY FUND nLIMITED
Jyothy Labs,1,0,1,NALANDA INDIA EQUITY FUND nLIMITED,,NALANDA INDIA EQUITY FUND nLIMITED
NRB Bearings,1,0,1,NALANDA INDIA EQUITY FUND nLIMITED,,NALANDA INDIA EQUITY FUND nLIMITED
TTK Prestige,1,0,1,NALANDA INDIA EQUITY FUND nLIMITED,,NALANDA INDIA EQUITY FUND nLIMITED
Volt.Transform.,1,0,1,NALANDA INDIA EQUITY FUND nLIMITED,,NALANDA INDIA EQUITY FUND nLIMITED
Godfrey Phillips,1,0,1,Jupiter India Fund,,Jupiter India Fund
KDDL Ltd,1,0,1,Jupiter India Fund,,Jupiter India Fund
Milkfood,1,0,1,Jupiter India Fund,,Jupiter India Fund
Tasty Bite Eat.,1,0,1,Jupiter India Fund,,Jupiter India Fund
ALL...
Res Log:  372
Company,InvestedBy,RecentAdds,RecentDels,InvestedByList,RecentAddsList,RecentDelsList
Bajaj Holdings,1,1,0,Parag Parikh Flexi Cap Fund,Parag Parikh Flexi Cap Fund,
Balkrishna Inds,2,1,0,Parag Parikh Flexi Cap Fund,Kotak Emergency Equity Scheme,Parag Parikh Flexi Cap Fund,
C D S L,1,1,0,Parag Parikh Flexi Cap Fund,Parag Parikh Flexi Cap Fund,
Coal India,1,1,0,Parag Parikh Flexi Cap Fund,Parag Parikh Flexi Cap Fund,
EID Parry,2,0,1,Parag Parikh Flexi Cap Fund,Quant Mutual Fund - Quant Small Cap Fund,,Quant Mutual Fund - Quant Small Cap Fund
Hero Motocorp,1,0,0,Parag Parikh Flexi Cap Fund,,
ICRA,2,0,0,Parag Parikh Flexi Cap Fund,Small Cap World Fund Inc,,
Indian Energy Ex,4,1,0,Parag Parikh Flexi Cap Fund,Massachusetts Institue of Technology,Goldman Sachs Funds - Goldman Sachs India Equity P,Small Cap World Fund Inc,Massachusetts Institue of Technology,
Indraprastha Gas,1,0,1,Parag Parikh Flexi Cap Fund,,Parag Parikh Flexi Cap Fund
